Outgroup,outgroup_att,symbolic,b5a,generalized,identification_selfinvestment,contact_quality,contact_friendsz
Atheists,-1.613039859,1.180676366,0.030663859,1.55937688,1.670914608,-0.927358625,-1.224863684
Atheists,0.637695254,-1.45022658,0.030663859,-0.419395835,-0.05121292,1.591665529,1.402189794
Atheists,-0.361933117,2.671153315,-0.504560536,-1.504291959,0.339982593,-0.576143638,-1.224863684
Atheists,0.209235947,3.293457588,-0.068047753,-0.916005393,-0.58387495,-1.178957306,2.058953164
Atheists,-1.381839634,0.524433617,-0.663044538,3.415913585,0.784949274,-1.386343095,-1.224863684
Atheists,-0.130732892,0.005625363,0.090436248,0.971090314,0.50231015,-0.905252179,-1.224863684
Black people,-1.928287928,1.325520013,-0.863885982,2.031073481,0.240412153,-1.315350304,-0.658850803
Black people,1.629409969,-0.576579968,0.366656424,0.53499464,-0.616080338,0.882167857,-0.658850803
Black people,0.344505124,-0.576579968,0.366656424,-0.9610842,-1.39319614,0.418652599,0.15454525
Black people,-2.902551907,3.92078511,-0.028121593,5.023231162,0.4516137,-1.778865562,-1.472246856
Black people,-0.883175847,-0.488161592,0.366656424,0.53499464,-0.193381872,0.882167857,0.15454525
Black people,-0.457844213,-0.53237078,-0.732293309,0.53499464,-0.69979289,-0.571235788,-0.658850803
Black people,-1.772967495,-0.443952404,-0.732293309,1.283034061,-1.468852316,-0.571235788,0.15454525
Black people,-1.944882137,1.318144503,-0.732293309,2.031073481,-0.105705443,-0.763606968,-0.658850803
Black people,0.928127172,-0.576579968,0.455556937,-2.45716304,-1.212355772,0.882167857,0.967941303
Black people,0.243438584,-0.576579968,0.718742282,-0.41447469,-0.527153163,-0.211863633,-0.658850803
Black people,-0.012948389,0.219754542,-0.117022106,1.484463971,2.184992102,-0.763606968,0.15454525
Black people,-1.671900955,1.830823724,-0.380207451,0.33356473,-0.882571023,-1.778865562,0.15454525
Black people,1.629409969,-0.576579968,-0.821193822,0.53499464,-0.573822548,0.882167857,-1.472246856
Black people,-0.970618158,-0.115485445,-0.469107964,-0.41447469,-0.445954719,0.059280444,0.15454525
Black people,0.415353226,-0.241339981,0.014570566,1.08160415,0.099492576,0.418652599,0.15454525
Black people,1.629409969,-0.399743216,0.103471079,0.53499464,2.2247366,0.689796676,0.967941303
Black people,-1.671900955,2.240333551,0.366656424,1.08160415,1.9108875,-1.20175202,0.15454525
Black people,1.629409969,-0.576579968,0.718742282,-1.076444644,2.300627509,0.882167857,0.15454525
Black people,-1.24359934,-0.576579968,0.192371592,0.53499464,-1.143634974,0.715166882,-0.658850803
Black people,-0.558910753,-0.576579968,-0.028121593,0.53499464,-1.305845556,-0.955978149,0.967941303
Black people,0.671740199,-0.488161592,0.366656424,-0.41447469,0.762452198,0.522795702,-0.658850803
Black people,-1.24359934,2.265506739,0.103471079,-0.270725002,-0.146265478,-1.586494381,0.967941303
Black people,0.944721381,-0.53237078,0.58714961,0.53499464,0.364510592,0.251651625,1.781337356
Black people,-0.987212367,-0.488161592,-0.337515292,0.53499464,2.321826861,0.251651625,-1.472246856
Black people,0.928127172,0.131336166,0.455556937,0.53499464,-0.443841205,0.548165908,-1.472246856
Black people,-1.24359934,0.244927731,-0.732293309,0.132134819,1.668923926,-1.832268252,-1.472246856
Black people,0.671740199,-0.53237078,0.235063752,0.53499464,1.484996513,0.059280444,0.15454525
Black people,-2.20126911,2.132276694,-0.380207451,0.132134819,0.526846495,-2.217010613,-0.658850803
Black people,-0.970618158,-0.488161592,0.235063752,0.53499464,-0.484196409,0.059280444,-0.658850803
Black people,-0.970618158,0.617603878,-0.117022106,0.678744329,1.20313764,0.251651625,-0.658850803
Black people,0.671740199,-0.443952404,-0.863885982,1.283034061,0.958849171,0.251651625,0.15454525
Black people,-1.24359934,0.831876791,-0.821193822,2.779112901,1.387230249,-0.133090736,-0.658850803
Black people,1.629409969,-0.576579968,0.718742282,0.53499464,0.027501387,0.882167857,1.781337356
Black people,-0.184863031,-0.576579968,-0.863885982,-1.70912362,-1.285091133,0.059280444,-0.658850803
Black people,-1.24359934,-0.488161592,-0.732293309,-0.41447469,0.514629898,-0.378864607,-0.658850803
Black people,1.629409969,-0.576579968,0.718742282,0.53499464,0.109455709,0.882167857,0.15454525
Black people,-1.260193549,3.072865902,-0.68960115,1.08160415,1.511882357,-1.883008664,2.594733409
Black people,1.373022996,-0.488161592,0.718742282,0.937854461,0.980174309,0.882167857,0.967941303
Black people,1.629409969,-0.576579968,0.235063752,-2.45716304,-1.295166975,0.882167857,0.15454525
Black people,-1.24359934,1.40656288,-0.028121593,-0.21304478,-1.083994961,-0.905237737,0.15454525
Black people,-0.970618158,1.362353692,0.103471079,2.980542811,0.795784596,-0.211863633,0.967941303
Black people,1.629409969,-0.576579968,0.718742282,0.53499464,-0.062066295,0.882167857,0.967941303
Black people,1.356428787,-0.53237078,0.718742282,-0.21304478,0.164048255,0.226281418,0.15454525
Black people,0.398759017,-0.576579968,-0.68960115,1.484463971,1.360105713,0.882167857,-0.658850803
Black people,1.083447605,-0.576579968,0.366656424,-2.600912729,-2.614357816,-0.378864607,1.781337356
Black people,1.629409969,-0.576579968,0.58714961,-4.960391433,-0.986090448,0.882167857,0.967941303
Black people,-0.558910753,-0.355534028,-0.469107964,-1.363944021,-0.783702261,-0.763606968,0.15454525
Black people,0.671740199,-0.576579968,-0.469107964,-0.21304478,-2.470660446,0.882167857,-0.658850803
Black people,1.201108354,-0.576579968,0.718742282,0.53499464,0.81069121,0.882167857,-0.658850803
Black people,1.083447605,-0.53237078,-0.863885982,-3.55038206,-2.566458693,0.689796676,-1.472246856
Black people,-1.24359934,-0.53237078,0.235063752,0.53499464,0.7466389,-0.404234814,-0.658850803
Black people,1.629409969,-0.292924679,-0.117022106,-0.558224379,-1.281447776,0.715166882,1.781337356
Black people,0.671740199,-0.53237078,-0.469107964,-2.45716304,0.148289366,0.059280444,-0.658850803
Black people,-2.20126911,2.929213685,-0.028121593,0.736424551,0.901777885,-2.409381794,-1.472246856
Black people,-0.424655794,-0.443952404,0.58714961,-2.45716304,-0.584422224,0.381164934,-0.658850803
Black people,-0.970618158,-0.576579968,-0.732293309,0.53499464,-0.085406503,0.226281418,-0.658850803
Black people,1.629409969,-0.576579968,-0.337515292,-0.155364558,-1.930954575,0.882167857,0.15454525
Black people,0.671740199,0.831876791,0.366656424,0.736424551,0.665832293,0.418652599,1.781337356
Black people,0.671740199,-0.576579968,-0.469107964,0.53499464,-1.805293678,0.251651625,0.15454525
Black people,1.100041814,0.860096641,0.718742282,0.53499464,0.727544709,0.882167857,-0.658850803
Black people,1.629409969,-0.53237078,-0.732293309,-0.011614869,-2.488331719,0.882167857,0.967941303
Black people,-0.285929571,-0.53237078,0.58714961,0.53499464,0.399194496,-0.211863633,0.15454525
Black people,1.356428787,0.674076038,0.014570566,-6.111290674,1.831674578,0.882167857,0.967941303
Black people,-1.928287928,1.001338035,-0.863885982,-0.41447469,0.455742216,0.08465065,0.967941303
Black people,-0.424655794,-0.576579968,-0.028121593,0.53499464,-1.811062968,0.715166882,-1.472246856
Black people,-0.370401902,-0.488161592,-0.248614779,0.53499464,1.984496753,-0.596605994,0.15454525
Black people,-0.269335362,-0.443952404,0.235063752,0.53499464,-0.613512701,0.882167857,1.781337356
Black people,1.629409969,0.904349696,0.58714961,0.53499464,0.179169443,0.882167857,0.15454525
Black people,-1.24359934,-0.488161592,-0.863885982,-0.75965429,-1.040305066,-1.586494381,-1.472246856
Black people,-0.457844213,-0.443952404,-0.469107964,-0.011614869,-0.966385721,0.882167857,-1.472246856
Black people,-0.970618158,-0.443952404,0.718742282,0.53499464,-0.353204153,0.251651625,-0.658850803
Black people,-0.285929571,1.12290759,-0.469107964,1.887323792,-0.092682376,-0.404234814,0.15454525
Black people,0.944721381,-0.576579968,0.235063752,-3.262882682,-1.780895898,0.251651625,0.967941303
Black people,-1.24359934,-0.443952404,0.323964265,0.53499464,-0.699918096,0.882167857,0.967941303
Black people,-0.987212367,-0.53237078,-0.028121593,0.53499464,0.035286387,-0.545865582,0.15454525
Black people,0.243438584,-0.576579968,-0.159714266,0.53499464,-1.354139887,-0.404234814,-0.658850803
Black people,-0.970618158,-0.488161592,0.235063752,-0.011614869,0.267095419,0.418652599,0.15454525
Black people,-1.24359934,-0.443952404,0.455556937,0.53499464,-0.209443862,-1.227122226,-0.658850803
Black people,-0.012948389,1.318144503,0.235063752,-1.162514111,0.601309626,-0.42960502,-0.658850803
Black people,1.629409969,-0.576579968,0.58714961,0.53499464,-0.146265478,0.882167857,1.781337356
Black people,0.415353226,-0.53237078,-0.732293309,-0.21304478,1.123155728,-0.211863633,0.15454525
Black people,-2.116796779,3.257078163,-0.469107964,3.87233192,0.668146876,0.059280444,-1.472246856
Black people,1.629409969,-0.576579968,0.235063752,0.53499464,2.321826861,0.882167857,-0.658850803
Black people,0.671740199,-0.53237078,0.366656424,0.53499464,0.471541031,0.251651625,-0.658850803
Black people,-1.24359934,1.848621404,-0.380207451,0.53499464,0.581629098,-1.419493407,-1.472246856
Black people,-0.285929571,0.459200644,0.455556937,0.736424551,0.995951989,0.08465065,-0.658850803
Black people,-0.970618158,0.459200644,-0.117022106,1.887323792,-0.477957049,0.251651625,-0.658850803
Black people,1.629409969,-0.576579968,0.718742282,-1.910553531,-0.292317726,0.882167857,0.15454525
Black people,1.629409969,-0.576579968,0.718742282,-2.25573313,-2.276740857,0.882167857,0.967941303
Black people,1.100041814,-0.027067068,0.58714961,0.53499464,-1.123284262,0.882167857,0.15454525
Black people,-0.029542598,-0.53237078,0.235063752,0.53499464,1.160502146,0.059280444,-1.472246856
Black people,-0.285929571,-0.53237078,-0.337515292,-4.902711212,-1.529022495,0.251651625,0.15454525
Black people,1.629409969,-0.488161592,0.718742282,0.53499464,2.21346092,0.882167857,0.15454525
Black people,0.928127172,-0.576579968,0.103471079,-3.953241881,-1.877394034,0.418652599,0.15454525
Black people,1.629409969,-0.576579968,0.366656424,0.53499464,0.705551631,0.882167857,2.594733409
Black people,1.629409969,-0.576579968,0.718742282,0.53499464,2.321826861,0.882167857,-1.472246856
Black people,1.629409969,-0.576579968,-0.732293309,0.53499464,2.238915093,0.882167857,0.967941303
Black people,1.629409969,-0.576579968,-0.159714266,0.53499464,0.467973362,0.882167857,0.967941303
Black people,-0.714231185,-0.488161592,-0.821193822,-0.21304478,0.57447298,-0.211863633,-0.658850803
Black people,1.629409969,-0.576579968,0.235063752,-3.262882682,-0.267810824,0.882167857,-0.658850803
Black people,0.415353226,-0.241339981,-0.337515292,-0.356794469,1.389288438,-0.044862659,1.781337356
Black people,-1.24359934,0.901259168,0.103471079,0.53499464,0.014726293,-1.3941232,-0.658850803
Black people,-0.970618158,-0.488161592,-0.117022106,-1.363944021,0.244885326,-0.571235788,0.967941303
Black people,0.344505124,-0.576579968,-0.028121593,0.53499464,-1.137243166,0.882167857,-1.472246856
Black people,-1.24359934,1.690218169,0.718742282,2.779112901,1.506628318,-1.586494381,0.15454525
Black people,0.671740199,-0.576579968,-0.337515292,0.53499464,1.365310398,0.882167857,1.781337356
Black people,-1.24359934,-0.488161592,-0.337515292,1.283034061,-0.827290036,-0.893120278,0.15454525
Black people,-0.285929571,0.414991456,-0.117022106,-0.41447469,0.94104963,-0.763606968,-0.658850803
Black people,0.671740199,-0.576579968,0.366656424,1.887323792,-0.843055052,0.882167857,1.781337356
Black people,-0.970618158,0.318595089,-0.337515292,-0.9610842,1.287433567,0.689796676,0.15454525
Black people,0.944721381,-0.53237078,-0.469107964,-3.406632371,-1.345318326,0.251651625,-0.658850803
Black people,1.356428787,-0.576579968,0.366656424,0.53499464,1.608766381,0.882167857,-0.658850803
Black people,0.415353226,-0.53237078,-0.469107964,0.53499464,-0.737088981,0.715166882,0.15454525
Black people,0.297692477,-0.488161592,-0.469107964,-3.464312593,-0.331339249,-0.300091711,-1.472246856
Black people,-1.810627179,0.244927731,0.366656424,-0.21304478,2.226802327,0.522795702,1.781337356
Black people,-0.285929571,-0.576579968,0.366656424,1.283034061,1.565051059,0.059280444,-0.658850803
Black people,-0.714231185,-0.24871549,0.235063752,1.08160415,0.949665356,-0.763606968,0.15454525
Black people,1.629409969,-0.488161592,-0.469107964,-2.111983441,-0.839331319,0.418652599,-0.658850803
Black people,1.629409969,-0.576579968,0.103471079,-5.449320721,-2.635557169,0.882167857,-0.658850803
Black people,0.671740199,-0.53237078,0.58714961,-0.21304478,-0.558632903,0.715166882,2.594733409
Black people,-0.424655794,-0.488161592,-0.600700637,-2.45716304,-0.892910025,-0.738236762,-0.658850803
Black people,-0.970618158,-0.53237078,0.235063752,1.484463971,1.937622425,-0.42960502,-1.472246856
Black people,-0.457844213,-0.24871549,-0.117022106,0.53499464,-0.870627064,-1.252492432,-0.658850803
Black people,-0.831891935,2.600746726,-0.469107964,1.685893881,0.870345437,-0.955978149,0.967941303
Black people,-2.20126911,1.418825851,-0.469107964,1.283034061,0.921809333,0.689796676,-0.658850803
Black people,-0.714231185,1.115532081,-0.380207451,0.33356473,1.496591566,0.226281418,0.15454525
Black people,1.629409969,-0.576579968,0.192371592,-0.9610842,-0.98400098,0.418652599,0.967941303
Black people,-1.24359934,-0.576579968,-0.028121593,0.53499464,-1.300809523,0.059280444,0.15454525
Black people,0.587267868,-0.576579968,0.103471079,-3.205202461,0.018561354,0.882167857,-0.658850803
Black people,1.629409969,-0.355534028,0.718742282,0.53499464,0.059760094,0.882167857,0.15454525
Black people,1.629409969,-0.576579968,0.235063752,0.53499464,-1.501161727,0.882167857,-0.658850803
Black people,-1.24359934,-0.311324839,0.103471079,0.53499464,0.281436372,-2.977040154,-0.658850803
Black people,0.671740199,-0.53237078,-0.469107964,0.53499464,-0.132075572,0.059280444,-1.472246856
Black people,1.629409969,-0.576579968,0.235063752,-0.41447469,-1.700332286,0.715166882,0.15454525
Evangelical Christians,-0.887894458,-0.678919063,0.308707216,-0.56450914,-2.24986219,-0.209362347,1.228200647
Evangelical Christians,-2.327899987,1.04242804,-0.052697059,4.204532164,1.438866039,-2.748294743,-0.225291243
Evangelical Christians,-1.353463079,2.068197369,-0.429639591,3.486292923,-0.091151429,0.429205681,-0.225291243
Evangelical Christians,0.595410738,-1.304920451,-0.248937454,-1.081775914,-1.632198058,-0.046887223,-0.225291243
Evangelical Christians,-1.539917467,0.153938384,-0.060466188,1.791181052,-0.964908678,-1.192473002,-0.952037188
Evangelical Christians,-2.327899987,2.658737755,-0.610341729,3.74492631,0.060489952,-2.454187538,-0.952037188
Evangelical Christians,1.290733413,-1.982466456,0.128005078,-0.62217006,-2.643538301,1.06777371,0.501454702
Evangelical Christians,0.688070584,-0.923576407,0.308707216,-0.421197592,-0.448158801,-0.488048031,-0.952037188
Evangelical Christians,0.595410738,-2.24368416,0.858582757,-2.000987623,-0.781769608,1.427656054,1.228200647
Evangelical Christians,-1.395628049,2.658737755,-0.241168325,2.308447827,1.490433055,-1.0454194,-0.952037188
Evangelical Christians,3.145812688,-2.24368416,0.67788062,-2.000987623,1.598065967,2.263713106,0.501454702
Evangelical Christians,3.518721464,-2.451810783,0.858582757,-2.000987623,2.075104805,2.116659503,1.954946592
Evangelical Christians,-1.8190317,0.677644356,-0.791043867,2.308447827,-1.06415634,-1.978094633,-0.952037188
Evangelical Christians,-1.353463079,2.502356594,-0.429639591,3.68726539,-0.562719438,-1.111194538,-0.952037188
Evangelical Christians,0.316296505,-0.678919063,0.308707216,-1.282748382,-0.882357375,0.429205681,1.954946592
Evangelical Christians,1.060979359,-2.451810783,0.858582757,-2.460593478,1.271843739,2.263713106,1.228200647
Evangelical Christians,1.290733413,-1.826085295,0.489409354,-1.282748382,0.615384772,1.052352188,1.228200647
Evangelical Christians,-1.862331366,1.80745641,-0.429639591,3.74492631,-0.0531443,-1.258248141,-0.225291243
Evangelical Christians,0.595410738,-1.164898805,-0.060466188,1.532547665,1.231231434,1.985027422,1.954946592
Evangelical Christians,-2.1414456,2.22457853,0.308707216,0.153730102,1.697963217,-2.322555456,0.501454702
Evangelical Christians,3.518721464,-2.451810783,0.12023595,-2.000987623,2.141878759,2.263713106,1.954946592
Evangelical Christians,0.316296505,-2.104933079,-0.610341729,-0.104903285,-1.737268577,0.444627203,-0.952037188
Evangelical Christians,-1.769671521,2.658737755,0.308707216,3.74492631,-0.841303299,-0.488048031,-0.952037188
Evangelical Christians,-1.769671521,2.658737755,0.858582757,3.74492631,2.003950829,-1.699408949,1.228200647
Evangelical Christians,-2.327899987,1.197814537,0.12023595,-3.178832719,-0.101646398,-1.471076883,-0.952037188
Evangelical Christians,0.595410738,-1.460031048,0.128005078,-2.000987623,-1.415152786,-0.193940826,-0.225291243
Evangelical Christians,2.544284555,-2.24368416,0.316476344,-2.000987623,0.199207428,1.346459394,2.681692538
Evangelical Christians,0.036047575,2.658737755,-0.971746004,0.670996876,-1.025700391,-0.488048031,-0.952037188
Evangelical Christians,0.452256017,0.886046879,-0.248937454,-2.000987623,-1.19400521,0.936141628,-0.952037188
Evangelical Christians,-2.048785754,2.502356594,-1.16021727,5.583349728,1.249401658,1.346459394,-0.952037188
Evangelical Christians,-1.353463079,1.285814821,0.308707216,1.130602731,1.306974958,-1.0454194,-0.952037188
Evangelical Christians,-2.327899987,2.658737755,-1.340919408,3.74492631,0.27987199,-0.92920884,-0.952037188
Evangelical Christians,0.595410738,-1.32255053,-0.052697059,-2.920199332,-0.850047709,0.429205681,-0.225291243
Evangelical Christians,-0.099911937,-1.982466456,-0.052697059,-1.282748382,0.253385913,2.263713106,-0.225291243
Evangelical Christians,0.595410738,-1.096517928,0.858582757,-2.719226865,0.137206093,-0.488048031,0.501454702
